house_num,year,agri,D2_1,D2_2,D2_3,D2_4,D2_5,D2_6,main_crop,acres,paddy_acres,sugar_acre,sesami_acres,nuts_acres,rice_harvest,sugar_harvest,sesami_harvest,nuts_harvest,sugartype,factory,irrigation,power_tiller,tractor,combine,nonagri_job
54,2014,0,0,1,1,1,0,0,3,4,0,0,2,2,0,0,4,50,1,1,0,0,0,0,0
54,2015,0,0,1,1,1,0,0,3,4,0,0,2,2,0,0,4,50,1,1,0,0,0,0,0
55,2006,0,0,1,1,1,0,0,2,10,0,4,2,2,0,80,25,80,999,1,0,0,0,0,0
55,2007,0,0,1,1,1,0,0,2,10,0,4,2,2,0,80,25,80,999,1,0,0,0,0,0
55,2008,0,0,1,1,1,0,0,2,10,0,4,2,2,0,80,25,80,999,1,0,0,0,0,0
55,2009,0,0,1,1,1,0,0,2,10,0,4,2,2,0,80,25,80,999,1,0,0,0,0,0
55,2010,0,0,1,1,1,0,0,2,10,0,4,2,2,0,80,25,80,999,1,0,0,0,0,0
55,2011,0,0,1,1,1,0,0,2,10,0,4,2,2,0,80,25,80,999,1,0,0,0,0,0
55,2012,0,0,1,1,1,0,0,2,10,0,4,2,2,0,80,25,80,999,1,0,0,0,0,0
55,2013,0,0,1,1,1,0,0,2,10,0,4,2,2,0,80,25,80,999,1,0,0,0,0,0
55,2014,0,0,1,1,1,0,0,2,10,0,4,2,2,0,60,25,80,999,1,0,0,0,0,0
55,2015,0,0,1,1,1,0,0,2,10,0,4,2,2,0,80,25,80,999,1,0,0,0,0,0
56,2006,0,0,1,1,1,0,0,999,5,999,999,999,999,999,999,25,15,7,1,0,0,0,0,0
56,2007,0,0,1,1,1,0,0,999,5,999,999,999,999,999,999,25,15,7,1,0,0,0,0,0
56,2008,0,0,1,1,1,0,0,999,5,999,999,999,999,999,999,25,15,7,1,0,0,0,0,0
56,2009,0,0,1,1,1,0,0,999,5,999,999,999,999,999,999,25,15,7,1,0,0,0,0,0
56,2010,0,0,1,1,1,0,0,999,5,999,999,999,999,999,999,25,15,7,1,0,0,0,0,0
56,2011,0,0,1,1,1,0,0,999,5,999,999,999,999,999,999,25,15,7,1,0,0,0,0,0
56,2012,0,0,1,1,1,0,0,999,5,999,999,999,999,999,999,25,15,7,1,0,0,0,0,0
56,2013,0,0,1,1,0,0,0,999,999,999,999,999,999,999,999,25,15,7,1,0,0,0,0,0
56,2014,0,0,1,1,0,0,0,999,999,999,999,999,999,999,999,25,15,7,1,0,0,0,0,0
56,2015,0,0,1,1,0,0,0,999,999,999,999,999,999,999,999,25,15,7,1,0,0,0,0,0
57,2006,0,1,1,1,1,0,1,2,15,4,6,3,3,80,50,20,20,999,1,1,2,0,1,0
57,2007,0,1,1,1,1,0,1,2,15,4,6,3,3,80,50,20,20,999,1,1,2,0,1,0
57,2008,0,1,1,1,1,0,1,2,15,4,6,3,3,80,50,20,20,999,1,1,2,0,1,0
57,2009,0,1,1,1,1,0,1,2,15,4,6,3,3,80,50,20,20,999,1,1,2,0,1,0
57,2010,0,1,1,1,1,0,1,2,15,4,6,3,3,80,50,20,20,999,1,1,2,0,1,0
57,2011,0,1,1,1,1,0,1,2,15,4,6,3,3,80,50,20,20,999,1,1,2,0,1,0
57,2012,0,1,1,1,1,0,1,2,15,4,6,3,3,80,70,30,30,999,1,1,2,0,1,0
57,2013,0,1,1,1,1,0,1,2,15,4,6,3,3,90,70,30,25,999,1,1,2,0,1,0
57,2014,0,1,1,1,1,0,1,2,15,4,6,3,3,80,50,20,20,999,1,1,2,0,1,0
57,2015,0,1,1,1,1,0,1,2,15,4,6,3,3,140,50,15,15,999,1,1,2,0,1,0
256,2006,0,1,0,0,0,1,0,1,10,10,0,999,999,600,0,999,999,0,999,1,3,3,3,0
256,2007,0,1,0,0,0,1,0,1,10,10,0,999,999,600,0,999,999,0,999,1,3,3,3,0
256,2008,0,1,0,0,0,1,0,1,10,10,0,999,999,600,0,999,999,0,999,1,3,3,3,0
256,2009,0,1,0,0,0,1,0,1,10,10,0,999,999,600,0,999,999,0,999,1,1,3,3,0
256,2010,0,1,0,0,0,1,0,1,10,10,0,999,999,600,0,999,999,0,999,1,1,3,3,0
256,2011,0,1,0,0,0,1,0,1,10,10,0,999,999,600,0,999,999,0,999,1,1,3,3,0
256,2012,0,1,0,0,0,1,0,1,10,10,0,999,999,600,0,999,999,0,999,1,1,3,3,0
256,2013,0,1,1,0,0,1,0,1,10,8,2,999,999,480,0,999,999,2,999,1,1,3,3,0
256,2014,0,1,1,0,0,1,0,1,10,8,2,999,999,480,30,999,999,2,1,1,1,3,3,0
256,2015,0,1,1,0,0,1,0,1,10,8,2,999,999,480,29,999,999,2,1,1,1,3,3,0
257,2006,0,1,0,0,0,1,0,1,9,9,0,999,999,400,0,999,999,0,999,0,3,3,3,0
257,2007,0,1,0,0,0,1,0,1,9,9,0,999,999,400,0,999,999,0,999,0,3,3,3,0
257,2008,0,1,0,0,0,1,0,1,9,9,0,999,999,400,0,999,999,0,999,0,3,3,3,0
257,2009,0,1,0,0,0,1,0,1,9,9,0,999,999,400,0,999,999,0,999,0,3,3,3,0
257,2010,0,1,0,0,0,1,0,1,9,9,0,999,999,400,0,999,999,0,999,0,3,3,3,0
257,2011,0,1,0,0,0,1,0,1,9,9,0,999,999,400,0,999,999,0,999,0,3,3,3,0
257,2012,0,1,0,0,0,1,0,1,9,9,0,999,999,400,0,999,999,0,999,0,3,3,3,0
257,2013,0,1,0,0,0,1,0,1,9,9,0,999,999,400,0,999,999,0,999,0,3,3,3,0
257,2014,0,1,1,0,0,0,0,1,9,8,1,999,999,300,9,999,999,7,1,0,1,3,3,1
257,2015,0,1,1,0,0,0,0,1,9,8,1,999,999,300,7,999,999,7,1,0,1,3,3,1
258,2006,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1
258,2007,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1
258,2008,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1
258,2009,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1
258,2010,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1
258,2011,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1
258,2012,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1
258,2013,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1
258,2014,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1
258,2015,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1
259,2006,0,0,0,0,0,0,1,6,2,999,999,999,999,999,999,999,999,999,999,1,0,0,0,0
259,2007,0,0,0,0,0,0,1,6,2,999,999,999,999,999,999,999,999,999,999,1,0,0,0,0
259,2008,0,0,0,0,0,0,1,6,2,999,999,999,999,999,999,999,999,999,999,1,0,0,0,0
259,2009,0,0,0,0,0,0,1,6,2,999,999,999,999,999,999,999,999,999,999,1,0,0,0,0
259,2010,0,0,0,0,0,0,1,6,2,999,999,999,999,999,999,999,999,999,999,1,0,0,0,0
259,2011,0,0,0,0,0,0,1,6,2,999,999,999,999,999,999,999,999,999,999,1,0,0,0,0
259,2012,0,0,0,0,0,0,1,6,2,999,999,999,999,999,999,999,999,999,999,1,0,0,0,0
259,2013,0,0,0,0,0,0,1,6,2,999,999,999,999,999,999,999,999,999,999,1,0,0,0,0
259,2014,0,0,0,0,0,0,1,6,2,999,999,999,999,999,999,999,999,999,999,1,0,0,0,0
259,2015,0,0,0,0,0,0,1,6,2,999,999,999,999,999,999,999,999,999,999,1,0,0,0,0
320,2006,0,1,0,0,0,1,0,1,5,5,999,999,999,400,999,999,999,999,999,1,3,3,3,1
320,2007,0,1,0,0,0,1,0,1,5,5,999,999,999,400,999,999,999,999,999,1,3,3,3,1
320,2008,0,1,0,0,0,1,0,1,5,5,999,999,999,400,999,999,999,999,999,1,3,3,3,1
320,2009,0,1,0,0,0,1,0,1,5,5,999,999,999,400,999,999,999,999,999,1,3,3,3,1
320,2010,0,1,0,0,0,1,0,1,5,5,999,999,999,400,999,999,999,999,999,1,3,3,3,1
320,2011,0,1,0,0,0,1,0,1,5,5,999,999,999,400,999,999,999,999,999,1,3,3,3,1
320,2012,0,1,0,0,0,1,0,1,5,5,999,999,999,400,999,999,999,999,999,1,3,3,3,1
320,2013,0,1,0,0,0,1,0,1,5,5,999,999,999,400,999,999,999,999,999,1,3,3,3,1
320,2014,0,1,0,0,0,1,0,1,5,5,999,999,999,300,999,999,999,999,999,1,3,3,3,1
320,2015,0,1,0,0,0,1,0,1,5,5,999,999,999,300,999,999,999,999,999,1,3,3,3,1
321,2006,0,1,0,0,0,1,0,1,4,4,999,999,999,175,999,999,999,999,999,1,0,0,3,0
321,2007,0,1,0,0,0,1,0,1,4,4,999,999,999,175,999,999,999,999,999,1,0,0,3,0
321,2008,0,1,0,0,0,1,0,1,4,4,999,999,999,175,999,999,999,999,999,1,0,0,3,0
321,2009,0,1,0,0,0,1,0,1,4,4,999,999,999,175,999,999,999,999,999,1,0,0,3,0
321,2010,0,1,0,0,0,1,0,1,4,4,999,999,999,175,999,999,999,999,999,1,0,0,3,0
321,2011,0,1,0,0,0,1,0,1,4,4,999,999,999,175,999,999,999,999,999,1,0,0,3,0
321,2012,0,1,0,0,0,1,0,1,4,4,999,999,999,175,999,999,999,999,999,1,0,0,3,0
321,2013,0,1,0,0,0,1,0,1,4,4,999,999,999,175,999,999,999,999,999,1,0,0,3,0
321,2014,0,1,0,0,0,1,0,1,4,4,999,999,999,200,999,999,999,999,999,1,0,0,3,0
321,2015,0,1,1,0,0,1,0,1,4,4,1.5,999,999,220,35,999,999,999,1,1,0,0,3,0
322,2006,0,1,0,0,0,1,0,1,3,3,999,999,999,190,999,999,999,999,999,1,3,3,3,1
322,2007,0,1,0,0,0,1,0,1,3,3,999,999,999,190,999,999,999,999,999,1,3,3,3,1
322,2008,0,1,0,0,0,1,0,1,3,3,999,999,999,190,999,999,999,999,999,1,3,3,3,1
322,2009,0,1,0,0,0,1,0,1,3,3,999,999,999,190,999,999,999,999,999,1,3,3,3,1
322,2010,0,1,0,0,0,1,0,1,3,3,999,999,999,190,999,999,999,999,999,1,3,3,3,1
322,2011,0,1,0,0,0,1,0,1,3,3,999,999,999,190,999,999,999,999,999,1,3,3,3,1
322,2012,0,1,0,0,0,1,0,1,3,3,999,999,999,190,999,999,999,999,999,1,3,3,3,1
322,2013,0,1,0,0,0,1,0,1,3,3,999,999,999,190,999,999,999,999,999,1,3,3,3,1
322,2014,0,1,0,0,0,1,0,1,3,3,999,999,999,180,999,999,999,999,999,1,3,3,3,1
322,2015,0,1,0,0,0,1,0,1,3,3,999,999,999,200,999,999,999,999,999,1,3,3,3,1
323,2006,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
323,2007,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
323,2008,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
323,2009,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
323,2010,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
323,2011,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
323,2012,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
323,2013,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
323,2014,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
323,2015,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
324,2006,0,1,0,0,0,0,0,1,5,5,0,999,999,200,999,999,999,999,999,1,3,3,3,0
324,2007,0,1,0,0,0,0,0,1,5,5,0,999,999,200,999,999,999,999,999,1,3,3,3,0
324,2008,0,1,0,0,0,0,0,1,5,5,0,999,999,200,999,999,999,999,999,1,3,3,3,0
324,2009,0,1,0,0,0,0,0,1,5,5,0,999,999,200,999,999,999,999,999,1,3,3,3,0
324,2010,0,1,0,0,0,0,0,1,5,5,0,999,999,200,999,999,999,999,999,1,3,3,3,0
324,2011,0,1,0,0,0,0,0,1,5,5,0,999,999,200,999,999,999,999,999,1,3,3,3,0
324,2012,0,1,0,0,0,0,0,1,5,5,0,999,999,200,999,999,999,999,999,1,3,3,3,0
324,2013,0,0,1,0,0,0,0,2,5,0,5,999,999,999,0,999,999,2,1,1,3,3,3,0
324,2014,0,0,1,0,0,0,0,2,5,0,5,999,999,999,10,999,999,2,1,1,3,3,3,0
324,2015,0,0,1,0,0,0,0,2,5,0,5,999,999,999,60,999,999,2,1,1,3,3,3,1
325,2011,0,1,0,0,0,0,1,1,5.5,5,0,999,999,175,999,999,999,999,999,1,3,3,3,0
325,2012,0,1,0,0,0,0,1,1,5.5,5,0,999,999,175,999,999,999,999,999,1,3,3,3,0
325,2013,0,1,0,0,0,0,1,1,5.5,5,0,999,999,175,999,999,999,999,999,1,3,3,3,0
325,2014,0,1,0,0,0,0,1,1,5.5,5,0,999,999,175,999,999,999,999,999,1,3,3,3,0
325,2006,0,1,0,0,0,0,1,1,5.5,5,0,999,999,175,999,999,999,999,999,1,3,3,3,0
325,2007,0,1,0,0,0,0,1,1,5.5,5,0,999,999,175,999,999,999,999,999,1,3,3,3,0
325,2008,0,1,0,0,0,0,1,1,5.5,5,0,999,999,175,999,999,999,999,999,1,3,3,3,0
325,2009,0,1,0,0,0,0,1,1,5.5,5,0,999,999,175,999,999,999,999,999,1,3,3,3,0
325,2010,0,1,0,0,0,0,1,1,5.5,5,0,999,999,175,999,999,999,999,999,1,3,3,3,0
325,2011,0,1,0,0,0,0,1,1,5.5,5,0,999,999,175,999,999,999,999,999,1,3,3,3,0
325,2012,0,1,1,0,0,0,1,1,8.5,5,3,999,999,175,30,999,999,999,1,1,3,3,3,0
325,2013,0,1,1,0,0,0,1,1,8.5,5,3,999,999,140,20,999,999,999,1,1,3,3,3,0
325,2014,0,1,1,0,0,0,1,1,8.5,5,3,999,999,100,15,999,999,999,1,1,3,3,3,0
325,2015,0,1,1,0,0,0,1,1,8.5,5,3,999,999,150,20,999,999,999,1,1,3,3,3,0
330,2006,0,1,0,0,1,0,1,1,6,6,0,0,1,160,999,999,25,999,999,0,3,3,3,0
330,2007,0,1,0,0,1,0,1,1,6,6,0,0,1,160,999,999,25,999,999,0,3,3,3,0
330,2008,0,1,0,0,1,0,1,1,6,6,0,0,1,160,999,999,25,999,999,0,3,3,3,0
330,2009,0,1,0,0,1,0,1,1,6,6,0,0,1,160,999,999,25,999,999,0,3,3,3,0
330,2010,0,1,0,0,1,0,1,1,6,6,0,0,1,160,999,999,25,999,999,0,3,3,3,0
330,2011,0,1,0,0,1,0,1,1,6,6,0,0,1,160,999,999,25,999,999,0,3,3,3,0
330,2012,0,1,0,0,1,0,1,1,6,6,0,0,1,160,999,999,25,999,999,0,3,3,3,0
330,2013,0,1,0,0,1,0,1,1,6,6,0,0,1,160,999,999,25,999,999,0,3,3,3,0
330,2014,0,1,0,0,1,0,1,1,6,6,0,0,1,207,999,999,0,999,999,0,3,3,3,0
330,2015,0,1,0,0,1,0,1,1,6,6,0,0,1,260,999,999,25,999,999,0,3,3,3,0
333,2006,0,1,0,0,0,0,0,1,2,2,0,0,0,80,0,0,0,999,999,1,3,3,3,0
333,2007,0,1,0,0,0,0,0,1,2,2,0,0,0,80,0,0,0,999,999,1,3,3,3,0
333,2008,0,1,0,0,0,0,0,1,2,2,0,0,0,80,0,0,0,999,999,1,3,3,3,0
333,2009,0,1,0,0,0,0,0,1,2,2,0,0,0,80,0,0,0,999,999,1,3,3,3,0
333,2010,0,1,0,0,0,0,0,1,2,2,0,0,0,80,0,0,0,999,999,1,3,3,3,0
333,2011,0,1,0,0,0,0,0,1,2,2,0,0,0,80,0,0,0,999,999,1,3,3,3,0
333,2012,0,1,0,0,0,0,0,1,2,2,0,0,0,80,0,0,0,999,999,1,3,3,3,0
333,2013,0,1,0,0,0,0,0,1,2,2,0,0,0,80,0,0,0,999,999,1,3,3,3,0
333,2014,0,1,0,0,0,0,0,1,2,2,0,0,0,80,0,0,0,999,999,1,3,3,3,0
333,2015,0,1,0,0,0,1,0,1,2,2,0,0,0,80,0,0,0,999,999,1,3,3,3,1
336,2006,0,1,0,1,1,0,0,1,11,4,999,3.5,3.5,200,999,6,50,999,999,1,0,0,3,0
336,2007,0,1,0,1,1,0,0,1,11,4,999,3.5,3.5,200,999,6,50,999,999,1,0,0,3,0
336,2008,0,1,0,1,1,0,0,1,11,4,999,3.5,3.5,200,999,6,50,999,999,1,0,0,3,0
336,2009,0,1,0,1,1,0,0,1,11,4,999,3.5,3.5,200,999,6,50,999,999,1,0,0,3,0
336,2010,0,1,0,1,1,0,0,1,11,4,999,3.5,3.5,200,999,6,50,999,999,1,0,0,3,0
336,2011,0,1,0,1,1,0,0,1,11,4,999,3.5,3.5,200,999,6,50,999,999,1,0,0,3,0
336,2012,0,1,0,1,1,0,0,1,11,4,999,3.5,3.5,200,999,0,50,999,999,1,0,0,3,0
336,2013,0,1,1,1,1,0,0,1,11,4,2,2.5,2.5,200,0,0,50,999,1,1,0,0,3,0
336,2014,0,1,1,1,1,0,0,1,11,4,2,2.5,2.5,180,10,0,10,999,1,1,0,0,3,0
336,2015,0,1,1,1,1,0,0,1,11,4,2,2.5,2.5,200,12,0,10,999,1,1,0,0,3,0
361,2006,0,1,0,0,1,0,0,1,2.5,2.5,999,999,0.5,100,999,999,2,999,999,0,0,0,0,0
361,2007,0,1,0,0,1,0,0,1,2.5,2.5,999,999,0.5,90,999,999,1,999,999,0,0,0,0,0
361,2008,0,1,0,0,1,0,0,1,2.5,2.5,999,999,0.5,110,999,999,2,999,999,0,0,0,0,0
361,2009,0,1,0,0,1,0,0,1,2.5,2.5,999,999,0.5,90,999,999,1,999,999,0,0,0,0,0
361,2010,0,1,0,0,1,0,0,1,2.5,2.5,999,999,0.5,100,999,999,2,999,999,0,0,0,0,0
361,2011,0,1,0,0,1,0,0,1,2.5,2.5,999,999,0.5,110,999,999,1,999,999,0,0,0,0,0
361,2012,0,1,0,0,1,0,0,1,2.5,2.5,999,999,0.5,90,999,999,2,999,999,0,0,0,0,0
361,2013,0,1,0,0,1,0,0,1,2.5,2.5,999,999,0.5,100,999,999,1,999,999,0,0,0,3,0
361,2014,0,1,0,0,1,0,0,1,2.5,2.5,999,999,0.5,110,999,999,2,999,999,0,0,0,3,0
361,2015,0,1,0,0,1,0,0,1,2.5,2.5,999,999,0.5,100,999,999,1,999,999,0,0,0,3,0
362,2006,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
362,2007,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
362,2008,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
362,2009,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
362,2010,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
362,2011,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
362,2012,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
362,2013,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
362,2014,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
362,2015,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
363,2006,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
363,2007,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
363,2008,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
363,2009,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
363,2010,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
363,2011,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
363,2012,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
363,2013,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
363,2014,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
363,2015,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
364,2006,0,1,0,1,0,1,0,1,2.5,2,999,2,999,90,999,0,999,999,999,0,0,0,0,0
364,2007,0,1,0,1,0,1,0,1,2.5,2,999,2,999,80,999,0,999,999,999,0,0,0,0,0
364,2008,0,1,0,1,0,1,0,1,2.5,2,999,2,999,90,999,2,999,999,999,0,0,0,0,0
364,2009,0,1,0,1,0,1,0,1,2.5,2,999,2,999,80,999,1,999,999,999,0,0,0,0,0
364,2010,0,1,0,1,0,1,0,1,2.5,2,999,2,999,90,999,0,999,999,999,0,0,0,0,0
364,2011,0,1,0,1,0,1,0,1,2.5,2,999,2,999,80,999,0,999,999,999,0,0,0,0,0
364,2012,0,1,0,1,0,1,0,1,2.5,2,999,2,999,90,999,2,999,999,999,0,0,0,0,0
364,2013,0,1,0,1,0,1,0,1,2.5,2,999,2,999,80,999,0,999,999,999,0,0,0,3,0
364,2014,0,1,0,1,0,1,0,1,2.5,2,999,2,999,90,999,0,999,999,999,0,0,0,3,0
364,2015,0,1,0,1,0,1,0,1,2.5,2,999,2,999,80,999,2,999,999,999,0,0,0,3,0
365,2006,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
365,2007,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
365,2008,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
365,2009,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
365,2010,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
365,2011,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
365,2012,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
365,2013,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
365,2014,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
365,2015,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
371,2006,0,0,0,0,0,0,1,6,2,0,0,999,999,0,0,999,999,0,0,0,3,0,3,0
371,2007,0,0,0,0,0,0,1,6,2,0,0,999,999,0,0,999,999,0,0,0,3,0,3,0
371,2008,0,0,0,0,0,0,1,6,2,0,0,999,999,0,0,999,999,0,0,0,3,0,3,0
371,2009,0,0,0,0,0,0,1,6,2,0,0,999,999,0,0,999,999,0,0,0,3,0,3,0
371,2010,0,0,0,0,0,0,1,6,2,0,0,999,999,0,0,999,999,0,0,0,3,0,3,0
371,2011,0,0,0,0,0,0,1,6,2,0,0,999,999,0,0,999,999,0,0,0,3,0,3,0
371,2012,0,0,0,0,0,0,1,6,2,0,0,999,999,0,0,999,999,0,0,0,3,0,3,0
371,2013,0,1,1,0,0,0,0,1,9,4,5,999,999,200,0,999,999,999,0,0,3,0,3,0
371,2014,0,1,1,0,0,0,0,1,9,4,5,999,999,200,30,999,999,999,1,0,3,0,3,0
371,2015,0,1,1,0,0,0,0,1,9,4,5,999,999,200,50,999,999,999,1,0,1,0,3,0
372,2006,0,1,0,1,0,1,0,1,15,6,0,2,999,200,0,4,999,0,999,0,3,0,3,0
372,2007,0,1,0,1,0,1,0,1,15,6,0,2,999,200,0,4,999,0,999,0,3,0,3,0
372,2008,0,1,0,1,0,1,0,1,15,6,0,2,999,200,0,4,999,0,999,0,3,0,3,0
372,2009,0,1,0,1,0,1,0,1,15,6,0,2,999,200,0,4,999,0,999,0,3,0,3,0
372,2010,0,1,0,1,0,1,0,1,15,6,0,2,999,200,0,4,999,0,999,0,3,0,3,0
372,2011,0,1,0,1,0,1,0,1,15,6,0,2,999,200,0,4,999,0,999,0,3,0,3,0
372,2012,0,1,0,1,0,1,0,1,15,6,0,2,999,200,0,4,999,0,999,0,3,0,3,0
372,2013,0,1,0,1,0,1,0,1,15,10,0,2,999,300,0,4,999,0,999,0,3,0,3,0
372,2014,0,1,0,1,0,1,0,1,15,10,0,2,999,300,0,4,999,0,999,0,3,0,3,0
372,2015,0,1,1,1,0,1,0,1,15,10,3,2,999,300,0,4,999,5,999,0,1,0,3,0
373,2006,0,0,0,0,0,0,1,6,3,999,999,999,999,999,999,999,999,999,999,1,0,0,0,0
373,2007,0,0,0,0,0,0,1,6,3,999,999,999,999,999,999,999,999,999,999,1,0,0,0,0
373,2008,0,0,0,0,0,0,1,6,3,999,999,999,999,999,999,999,999,999,999,1,0,0,0,0
373,2009,0,0,0,0,0,0,1,6,3,999,999,999,999,999,999,999,999,999,999,1,0,0,0,0
373,2010,0,0,0,0,0,0,1,6,3,999,999,999,999,999,999,999,999,999,999,1,0,0,0,0
373,2011,0,0,0,0,0,0,1,6,3,999,999,999,999,999,999,999,999,999,999,1,0,0,0,0
373,2012,0,0,0,0,0,0,1,6,3,999,999,999,999,999,999,999,999,999,999,1,0,0,0,0
373,2013,0,0,0,0,0,0,1,6,3,999,999,999,999,999,999,999,999,999,999,1,0,0,0,0
373,2014,0,0,0,0,0,0,1,6,3,999,999,999,999,999,999,999,999,999,999,1,0,0,0,0
373,2015,0,0,0,0,0,0,1,6,3,999,999,999,999,999,999,999,999,999,999,1,0,0,0,0
374,2006,0,1,0,0,1,0,0,1,6,4,0,999,1,200,0,999,20,0,0,0,3,3,3,0
374,2007,0,1,0,0,1,0,0,1,6,4,0,999,1,200,0,999,20,0,0,0,3,3,3,0
374,2008,0,1,0,0,1,0,0,1,6,4,0,999,1,200,0,999,20,0,0,0,3,3,3,0
374,2009,0,1,0,0,1,0,0,1,6,4,0,999,1,200,0,999,20,0,0,0,3,3,3,0
374,2010,0,1,0,0,1,0,0,1,6,4,0,999,1,200,0,999,20,0,0,0,3,3,3,0
374,2011,0,1,0,0,1,0,0,1,6,4,0,999,1,200,0,999,20,0,0,0,3,3,3,0
374,2012,0,1,0,0,1,0,0,1,6,4,0,999,1,200,0,999,20,0,0,0,3,3,3,0
374,2013,0,1,0,0,1,0,0,1,6,4,0,999,1,200,0,999,20,0,0,0,3,3,3,0
374,2014,0,1,1,0,1,0,0,1,6,4,1,999,1,200,0,999,20,5,0,0,3,3,3,0
374,2015,0,1,1,0,1,0,0,1,6,4,1,999,1,200,5,999,20,5,1,0,3,3,3,0
387,2006,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
387,2007,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
