house_num,id,family,gendar,age,household,married,ethnicity,elementary,junior,high,university,monestary,health,cold,chronic,together,hours
321,4,4,0,14,0,0,2,5,3,0,0,0,1,4,0,999,999
322,1,1,0,56,1,1,2,0,0,0,0,1,2,3,0,999,9
322,2,2,1,55,0,1,2,0,0,0,0,1,2,1,0,999,999
322,3,4,0,28,0,1,2,5,4,1,0,0,2,1,0,999,999
322,4,8,1,22,0,1,2,5,4,2,3,0,2,1,0,999,999
322,5,3,1,30,0,1,2,5,4,1,0,0,2,1,0,999,999
322,6,8,0,40,0,1,2,5,2,0,0,0,2,1,0,999,999
323,1,1,0,61,1,1,2,4,0,0,0,0,1,0,0,999,999
323,2,2,1,61,0,1,2,4,0,0,0,0,1,0,0,999,999
323,3,3,1,30,0,0,2,4,0,0,0,0,1,0,0,999,999
323,4,4,0,37,0,0,2,4,0,0,0,0,1,0,0,999,999
324,1,1,0,64,1,1,2,4,0,0,0,0,2,1,0,999,4
324,2,2,1,65,0,1,2,4,0,0,0,0,2,1,0,999,999
324,3,3,1,37,0,0,2,5,4,2,3,0,2,1,1,999,999
325,1,1,0,56,1,1,2,4,0,0,0,0,2,12,0,0,14
325,2,2,1,50,0,1,2,4,0,0,0,0,2,0,1,999,999
325,3,3,1,19,0,1,2,4,0,0,0,0,2,0,0,999,999
325,4,3,1,23,0,1,2,4,0,0,0,0,2,0,1,999,999
325,5,4,0,29,0,0,2,4,0,0,0,0,2,0,1,0,999
330,1,1,0,32,1,1,2,5,4,0,0,0,2,0,0,1,8
330,2,2,1,34,0,1,2,5,0,0,0,0,2,0,0,1,8
330,3,3,1,6,0,0,2,0,0,0,0,0,2,3,0,999,0
330,4,4,0,13,0,0,2,5,3,0,0,0,2,3,0,999,0
333,1,2,1,50,0,1,2,0,0,0,0,3,2,2,0,1,9
333,2,1,0,48,1,1,2,5,0,0,0,0,2,2,0,1,9
333,3,3,1,23,0,0,2,5,4,2,3,0,2,0,0,0,0
333,4,4,0,18,0,0,2,5,1,0,0,0,2,0,0,1,9
336,1,1,0,47,1,1,2,0,0,0,0,5,2,1,0,1,12
336,2,2,1,35,0,1,2,4,0,0,0,0,2,1,0,1,12
336,3,8,0,85,0,1,2,0,0,0,0,5,2,3,0,0,999
336,4,3,1,13,0,0,2,4,0,0,0,0,2,0,0,1,12
336,5,4,0,17,0,0,2,5,2,0,0,0,2,0,0,1,12
336,6,4,0,6,0,0,2,1,0,0,0,0,2,3,0,1,12
361,1,2,1,49,0,1,2,0,0,0,0,5,1,0,0,1,7
361,2,1,0,49,1,1,2,0,0,0,0,0,1,2,0,1,7
361,3,3,1,25,0,0,2,4,0,0,0,0,1,0,0,1,7
361,4,3,1,19,0,0,2,5,0,0,0,0,1,0,0,1,7
361,5,4,0,14,0,0,2,5,0,0,0,0,1,0,0,1,7
362,1,8,0,30,1,0,2,0,0,0,0,0,5,1,1,0,0
362,2,8,0,16,0,0,2,5,0,0,0,0,1,0,0,0,8
363,1,1,0,62,1,1,2,5,2,0,0,0,2,5,0,0,8
363,2,3,1,21,0,0,2,5,0,0,0,0,1,0,0,0,8
364,1,2,1,41,0,1,2,0,0,0,0,5,2,0,0,1,8.5
364,2,1,0,42,1,1,2,0,0,0,0,5,2,0,0,1,8.5
364,3,4,0,17,0,0,2,3,1,0,0,0,1,0,0,1,8.5
364,4,3,1,10,0,0,2,5,0,0,0,0,1,0,0,0,0
364,5,3,1,3,0,0,2,2,0,0,0,5,1,0,0,0,0
365,1,1,0,72,1,1,2,0,0,0,0,10,2,10,2,1,4
365,2,2,1,42,0,1,2,0,0,0,0,0,1,0,1,1,10
365,3,3,1,16,0,0,2,3,0,0,0,0,1,0,1,1,10
371,1,1,0,40,1,1,2,5,0,0,0,4,3,3,0,0,9
371,2,2,1,35,0,1,2,5,0,0,0,0,2,0,0,0,0
371,3,4,0,13,0,0,2,5,3,0,0,0,2,1,0,0,0
371,4,3,1,3,0,0,2,0,0,0,0,0,2,0,0,0,0
372,1,2,1,60,1,1,2,0,0,0,0,0,3,2,1,0,0
372,2,3,1,35,0,0,2,5,0,0,0,0,3,2,0,1,8
372,3,3,1,30,0,0,2,5,0,0,0,0,2,0,0,1,8
372,4,4,0,27,0,0,2,5,3,0,0,0,2,1,0,1,8
373,1,1,0,41,1,1,2,5,3,0,0,3,2,3,0,1,7
373,2,2,1,39,0,1,2,5,0,0,0,0,4,0,1,0,0
373,3,3,1,18,0,0,2,5,0,0,0,0,2,3,0,1,7
373,4,4,0,13,0,0,2,5,0,0,0,0,2,0,0,0,0
373,5,4,0,6,0,0,2,2,0,0,0,0,4,0,0,0,0
374,1,1,0,34,1,1,2,5,0,0,0,0,2,2,0,0,8
374,2,2,1,30,0,1,2,5,0,0,0,0,2,2,0,0,0
374,3,4,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0
387,1,1,0,37,1,1,2,2,0,0,0,0,2,4,0,999,10
387,2,2,1,14,0,1,2,3,0,0,0,0,2,4,0,999,10
387,3,4,0,17,0,0,2,4,0,0,0,0,2,1,0,999,10
387,4,3,1,3,0,0,2,0,0,0,0,0,999,0,0,999,999
388,1,1,0,40,1,1,2,4,0,0,0,0,2,2,0,999,8
388,2,2,1,48,0,1,2,0,0,0,0,0,2,0,1,999,999
388,3,3,1,19,0,0,2,4,0,0,0,0,999,999,0,999,999
388,4,3,1,13,0,0,2,3,0,0,0,0,999,1,0,999,999
388,5,3,1,3,0,0,2,0,0,0,0,0,999,1,0,999,999
388,6,4,0,16,0,0,2,3,0,0,0,0,999,999,0,999,999
408,1,2,1,50,0,1,2,0,0,0,0,5,2,0,0,1,8
408,2,7,1,81,1,1,2,0,0,0,0,0,2,0,0,0,0
408,3,3,1,22,0,0,2,5,4,2,4,0,1,0,0,0,0
408,4,3,1,16,0,0,2,5,4,2,0,0,1,0,0,0,0
408,5,5,1,45,0,0,2,5,0,0,0,0,1,0,0,1,8
410,1,2,1,33,0,1,2,5,0,0,0,0,1,1,0,1,8
410,2,1,0,37,1,1,2,5,2,0,0,0,2,2.5,0,1,8
11,1,2,1,60,1,1,2,5,0,0,0,0,2,0,0,0,0
11,2,3,1,30,0,0,2,5,0,0,0,0,2,0,0,0,0
11,3,3,1,26,0,1,2,5,4,2,4,0,2,0,0,0,0
11,4,4,0,40,0,0,2,5,0,0,0,0,2,0,0,0,5
11,5,8,1,0,0,0,2,0,0,0,0,0,999,0,0,0,0
12,1,1,0,42,1,1,2,4,0,0,0,0,3,999,0,1,7
12,2,2,1,41,0,1,2,4,0,0,0,0,3,999,0,1,7
12,3,3,1,20,0,0,2,5,4,2,0,0,1,0,0,1,7
15,1,1,0,52,1,1,2,5,3,0,0,2,3,1,0,1,8
15,2,2,1,54,0,1,2,5,0,0,0,0,3,0,1,1,8
15,3,3,1,29,0,0,2,5,3,2,1,0,3,999,999,0,0
15,4,4,0,27,0,0,2,5,3,2,1,0,3,0,0,1,8
15,5,4,0,23,0,0,2,5,3,2,1,0,3,999,999,0,0
16,1,7,0,69,1,1,2,0,0,0,0,10,999,3,0,0,0
16,2,7,1,66,0,1,2,0,0,0,0,0,999,5,0,0,0
16,3,1,0,36,0,0,2,5,0,0,0,0,999,2,0,1,8
16,4,8,0,33,0,1,2,5,0,0,0,0,999,2,0,1,8
16,5,1,0,16,0,0,2,3,0,0,0,0,999,1,0,1,8
16,6,2,1,30,0,1,2,5,0,0,0,0,999,3,0,1,8
16,7,4,0,5,0,0,2,0,0,0,0,0,999,4,0,0,0
17,1,1,0,56,1,1,2,4,0,0,0,0,1,0,0,1,8
17,2,2,1,54,0,1,2,4,0,0,0,0,4,3,0,1,8
17,3,4,0,12,0,0,2,5,2,0,0,0,2,3,0,0,0
18,1,1,0,54,1,1,2,4,0,0,0,0,2,3,0,1,8
18,2,7,1,94,0,1,2,0,0,0,0,4,2,3,0,1,8
18,3,2,1,53,0,1,2,4,0,0,0,0,2,3,0,1,8
18,4,3,1,28,0,1,2,5,3,3,2,0,2,2,0,1,8
18,5,3,1,21,0,0,2,4,0,0,0,0,2,1,0,1,8
18,6,8,0,25,0,1,2,4,0,0,0,0,2,2,0,1,8
121,1,1,0,45,1,1,2,5,3,1,0,0,2,3,0,1,8.5
121,2,2,1,41,0,1,2,5,1,0,0,0,2,3,0,1,8.5
121,3,3,1,18,0,0,2,5,3,2,3,0,2,3,0,0,0
122,1,1,0,50,1,1,2,5,3,0,0,0,1,3,1,1,8
122,2,2,1,46,0,1,2,5,3,2,0,0,1,3,0,1,8
122,3,3,1,10,0,0,2,4,0,0,0,0,1,3,0,0,0
122,4,4,0,24,0,0,2,5,3,2,3,0,1,1,0,0,0
122,5,4,0,22,0,0,2,5,3,2,3,0,1,1,0,0,0
123,1,2,1,48,0,1,2,4,0,0,0,0,2,3,0,1,5
123,2,1,0,50,1,1,2,4,0,0,0,0,2,3,1,1,5
123,3,3,1,13,0,0,2,5,2,0,0,0,2,2,0,0,0
124,1,1,0,51,1,1,2,5,0,0,0,0,2,3,0,0,0
124,2,2,1,52,0,1,2,4,0,0,0,0,2,3,0,0,0
124,3,4,0,22,0,1,2,5,3,2,2,0,2,1,0,0,0
124,4,4,0,19,0,1,2,5,3,2,4,0,2,1,0,0,0
124,5,8,1,22,0,1,2,5,3,2,2,0,2,1,0,0,0
124,6,8,1,19,0,1,2,5,3,2,5,0,2,1,0,0,0
124,7,8,1,2,0,0,2,0,0,0,0,0,2,0,0,0,0
125,1,2,1,50,0,1,2,4,0,0,0,0,1,2,0,1,8
125,2,1,0,62,1,1,2,5,3,2,0,0,1,0,0,1,8
126,1,1,0,38,1,1,2,5,2,0,0,0,4,0,0,1,5
126,2,2,1,34,0,1,2,5,3,2,0,0,4,2,0,0,0
126,4,4,0,1,0,0,2,0,0,0,0,0,4,2,0,0,0
130,1,2,1,39,0,1,2,5,4,2,4,0,2,0,0,1,8
130,2,1,0,39,1,1,2,5,4,2,4,0,2,0,0,1,2
130,3,4,0,12,0,0,2,5,2,0,0,0,2,0,0,0,0
130,4,3,1,7,0,0,2,2,0,0,0,0,2,0,0,0,0
131,1,1,0,53,1,1,2,5,4,2,0,0,2,1,0,1,7
131,2,2,1,51,0,1,2,5,4,1,0,0,2,1,0,1,2
131,3,4,0,32,0,0,2,5,4,2,4,0,2,1,0,0,0
131,4,4,0,17,0,0,2,5,4,2,1,0,2,1,0,0,0
132,1,2,1,48,0,1,2,5,0,0,0,0,2,3,0,1,6
132,2,1,0,50,1,1,2,5,4,2,0,0,2,2,0,1,6
132,3,3,1,8,0,0,2,4,0,0,0,2,2,2,0,0,0
133,1,1,0,57,1,1,2,5,4,0,0,0,1,2,0,1,8
133,2,2,1,55,0,1,2,5,4,0,0,0,1,3,0,1,8
133,3,4,0,20,0,0,2,5,4,2,0,0,999,2,0,999,999
133,4,3,1,16,0,0,2,5,4,2,0,0,1,2,0,0,0
143,1,5,1,62,1,0,2,5,0,0,0,0,2,1,0,0,5
143,2,5,1,56,0,0,2,5,4,2,4,0,2,1,0,0,0
143,3,8,0,20,0,0,2,5,4,2,5,0,2,1,0,0,0
144,1,2,1,49,0,1,2,5,0,0,0,0,2,0,0,1,7
144,2,1,0,45,1,1,2,5,0,0,0,0,2,0,0,1,7
144,3,4,0,25,0,0,2,5,4,2,1,0,2,0,0,0,0
144,4,3,1,20,0,0,2,5,4,1,0,0,2,0,0,1,7
144,1,2,1,23,0,0,2,4,4,2,3,0,2,5,0,999,999
144,2,7,0,73,0,1,2,4,0,0,0,0,2,0,0,999,999
144,3,7,1,68,1,1,2,4,0,0,0,0,2,0,0,999,999
144,4,7,0,999,0,1,2,4,0,0,0,0,999,999,0,999,999
145,1,7,0,73,1,1,2,0,0,0,0,3,2,1,0,1,10
145,2,1,0,55,0,1,2,4,2,0,0,0,2,0,0,1,10
145,3,2,1,56,0,1,2,4,0,0,0,0,2,0,0,1,10
145,4,4,0,22,0,0,2,4,4,1,0,0,2,0,0,1,10
145,5,4,0,12,0,0,2,4,3,0,0,0,999,0,0,1,10
145,6,3,1,28,0,1,2,4,4,2,3,0,2,0,0,999,999
146,1,1,0,65,1,1,2,4,0,0,0,0,2,1,0,999,0
146,2,2,1,67,0,1,2,4,0,0,0,0,2,1,0,999,0
146,3,4,0,30,0,0,2,3,0,0,0,0,2,1,0,1,10
146,4,4,0,20,0,1,2,4,4,2,0,0,2,1,0,1,10
146,5,3,1,28,0,0,2,4,4,2,3,0,2,1,0,999,0
146,6,8,1,20,0,1,2,4,4,2,3,0,2,1,0,999,0
146,1,2,1,60,0,1,2,5,0,0,0,0,2,1,1,0,0
146,2,1,0,58,1,1,2,5,0,0,0,0,2,2,0,0,0
146,3,3,1,27,0,0,2,5,4,2,0,0,2,1,0,0,9
146,4,3,1,23,0,0,2,5,4,0,0,0,2,2,0,0,9
149,1,1,0,36,1,1,2,5,4,2,3,0,1,0,0,1,10
149,2,2,1,36,0,1,2,5,4,2,3,0,1,0,0,1,5
149,3,4,0,5,0,0,2,1,0,0,0,0,1,0,0,0,0
150,1,1,0,50,1,1,2,5,0,0,0,0,2,0,0,0,7
150,2,2,1,52,0,1,2,5,0,0,0,0,4,0,1,0,0
150,3,3,1,17,0,0,2,5,4,2,1,0,2,0,0,0,0
150,4,4,0,13,0,0,2,5,3,0,0,0,2,0,0,0,0
151,1,1,0,55,1,1,2,5,2,0,0,0,2,1,0,1,9
151,2,2,1,53,0,1,2,5,0,0,0,0,2,0,0,1,9
151,3,4,0,21,0,0,2,5,4,2,3,0,2,0,0,0,0
151,4,4,0,12,0,0,2,5,2,0,0,0,2,0,0,0,0
152,1,1,0,58,1,1,2,5,0,0,0,0,2,0,0,1,7
152,2,2,1,57,0,1,2,5,0,0,0,2,2,0,0,1,7
152,3,4,0,33,0,1,2,5,4,2,3,0,2,0,0,1,7
152,4,4,0,24,0,0,2,5,4,2,3,0,2,0,0,0,0
152,5,8,1,35,0,1,2,5,4,2,3,0,2,0,0,0,0
218,1,5,1,41,0,0,2,5,0,0,0,0,1,1,0,1,8
218,2,2,1,45,1,0,2,5,0,0,0,0,2,2,1,1,4
219,1,1,0,40,1,1,2,5,4,2,4,0,1,1,0,0,8
219,2,7,1,82,0,0,2,0,0,0,0,12,1,0,0,0,0
219,3,2,1,41,0,1,2,5,4,2,4,0,1,0,0,0,8
219,4,8,0,5,0,0,2,0,0,0,0,0,1,0,0,0,0
220,1,2,1,57,0,1,2,5,0,0,0,0,2,0,1,0,8
220,2,1,0,58,1,1,2,5,4,2,4,0,1,2,0,1,2.5
220,3,4,0,33,0,0,2,5,1,0,0,0,1,0,0,1,7
220,4,3,1,38,0,0,2,5,4,2,0,0,1,0,0,0,10
221,1,1,0,24,0,1,2,5,4,2,0,0,1,0,0,1,9
221,2,2,1,21,0,1,2,5,4,2,3,0,1,0,0,0,0
221,3,7,1,53,1,0,2,5,0,0,0,0,1,0,0,1,3
223,1,1,0,60,1,1,2,5,0,0,0,0,1,0,0,1,7
223,2,2,1,61,0,0,2,5,0,0,0,0,1,0,0,1,7
223,3,3,1,33,0,0,2,5,4,2,3,0,4,0,0,0,0
223,4,4,0,27,0,0,2,5,4,1,0,0,1,0,0,0,0
224,1,1,0,38,1,1,2,5,2,0,0,0,1,2,0,1,8
224,2,2,1,35,0,1,2,4,0,0,0,0,2,2,0,1,8
224,3,4,0,15,0,0,2,5,4,2,0,0,1,0,0,0,0
224,4,3,1,10,0,0,2,5,1,0,0,0,1,0,0,0,0
225,1,2,1,68,0,1,2,4,0,0,0,0,2,3,0,0,0
225,2,1,0,65,1,1,2,5,2,0,0,0,2,3,0,0,0
226,1,2,1,43,0,1,2,5,0,0,0,0,2,2,0,1,9
226,2,1,0,43,1,1,2,5,0,0,0,0,2,2,0,1,9
226,3,3,1,18,0,0,2,5,4,0,0,0,2,2,0,0,4
227,1,2,1,40,0,1,2,5,4,2,0,0,1,0,0,0,0
227,2,1,0,50,1,1,2,5,4,2,5,0,2,0,0,0,0
227,3,4,0,21,0,0,2,5,4,2,1,0,1,2,0,0,0
227,4,4,0,11,0,0,2,5,1,0,0,0,1,2,0,0,0
228,1,1,0,83,1,1,2,0,0,0,0,6,1,0,0,0,0
228,2,2,1,78,0,1,2,0,0,0,0,6,1,0,0,0,0
228,3,4,0,37,0,1,2,5,2,0,0,0,1,0,0,1,8
228,4,3,1,28,0,1,2,5,0,0,0,0,1,0,0,1,8
228,5,8,1,4,0,0,2,0,0,0,0,0,1,2,0,0,0
269,1,7,1,60,0,1,2,5,0,0,0,0,2,1,0,0,0
269,2,1,0,33,1,1,2,5,4,2,3,0,2,0,0,1,7
269,3,2,1,32,0,1,2,5,3,0,0,0,2,0,0,1,7
269,4,2,1,21,0,0,2,5,4,2,2,0,2,0,0,0,0
269,5,4,1,3,0,0,2,0,0,0,0,0,2,0,0,0,0
